mysql> select * from urls_crawled;
+----------------------------------------------------------------------------------------------------------------------------------+------+
| url                                                                                                                              | id   |
| http://new.qq.com/omn/20180201/20180201A0EE30.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0F16O.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0GBKE.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0J9XO.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0JMLT.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0KT3K.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0KX5M.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0LNV6.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0M65V.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0MRGB.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0MTSU.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201A0N5PL.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201B04D74.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201V07G83.html                                                                               | NULL |
| http://new.qq.com/omn/20180201/20180201V083CQ.html                                                                               | NULL |
| http://new.qq.com/omn/20180201A027ZE.html                                                                                        | NULL |
| http://new.qq.com/omn/20180201A0LMQB00.html                                                                                      | NULL |
| http://news.house.qq.com/a/20180201/003249.htm                                                                                   | NULL |
| http://news.qq.com/a/20180130/026104.htm                                                                                         | NULL |
| http://news.qq.com/a/20180201/000641.htm                                                                                         | NULL |
| http://news.qq.com/a/20180201/003930.htm                                                                                         | NULL |
| http://news.qq.com/a/20180201/004808.htm                                                                                         | NULL |
| http://news.qq.com/a/20180201/018697.htm                                                                                         | NULL |
| http://news.qq.com/cross/20180122/3O1P30kB.html                                                                                  | NULL |
| http://news.qq.com/guyu/about_new.htm                                                                                            | NULL |
| http://news.qq.com/guyu/huizong/hz_lab.htm                                                                                       | NULL |
| http://news.qq.com/guyu/huizong/hz_report.htm                                                                                    | NULL |
| http://news.qq.com/guyu/huizong/hz_shalong.htm                                                                                   | NULL |
| http://news.qq.com/original/eyan/ey156.html                                                                                      | NULL |
| http://news.qq.com/original/oneday/2954.html                                                                                     | NULL |
| http://news.qq.com/photon/photostory/eyhz.htm                                                                                    | NULL |
| http://news.qq.com/zt2014/2014qtnews/ccybspxd.htm
                                                                              | NULL |
| http://news.qq.com/zt2014/2014qtnews/ccybspxd.htm                                                                                | NULL |
| http://news.qq.com/zt2017/2017ztqt/lhxzc.htm                                                                                     | NULL |
| http://news.qq.com/zt2017/2017ztqt/llxsy.htm                                                                                     | NULL |
| http://news.qq.com/zt2017/2017ztqt/nxw.htm                                                                                       | NULL |
| http://news.qq.com/zt2017/2017ztqt/XSDXQXXZW.htm                                                                                 | NULL |
| http://news.qq.com/zt2017/2017ztqt/zsyhxyk.html                                                                                  | NULL |
| http://news.qq.com/zt2018/2018chunyun/index.htm                                                                                  | NULL |
| http://nz.qq.com/main.shtml?ADTAG=media.innerenter.qqcom.index_navigation                                                        | NULL |
| http://pvp.qq.com/?ADTAG=media.innerenter.qqcom.index_navigation                                                                 | NULL |
| http://report.12377.cn:13225/toreportinputNormal_anis.do                                                                         | NULL |
| http://rufodao.qq.com/a/20180116/016011.htm                                                                                      | NULL |
| http://rufodao.qq.com/a/20180116/026318.htm                                                                                      | NULL |
| http://rufodao.qq.com/a/20180122/015821.htm                                                                                      | NULL |
| http://rufodao.qq.com/a/20180122/019884.htm                                                                                      | NULL |
| http://rufodao.qq.com/a/20180131/013176.htm                                                                                      | NULL |
| http://rufodao.qq.com/a/20180201/015514.htm                                                                                      | NULL |
| http://rufodao.qq.com/a/20180201/024644.htm                                                                                      | NULL |
| http://speed.qq.com/main.shtml?ADTAG=media.innerenter.qqcom.index_navigation                                                     | NULL |
| http://sports.qq.com/a/20180201/000311.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/000418.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/001007.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/001207.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/001218.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/001698.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/005183.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/005189.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/006055.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/006427.htm#p=1                                                                                   | NULL |
| http://sports.qq.com/a/20180201/006427.htm#p=2                                                                                   | NULL |
| http://sports.qq.com/a/20180201/008132.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/013906.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/015202.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/015389.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/015862.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/016965.htm#p=1                                                                                   | NULL |
| http://sports.qq.com/a/20180201/017918.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/017956.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/018842.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/018989.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/019716.htm                                                                                       | NULL |
| http://sports.qq.com/a/20180201/023211.htm                                                                                       | NULL |
| http://stock.qq.com/2017stock/sign-up.htm                                                                                        | NULL |
| http://stock.qq.com/a/20180201/001463.htm                                                                                        | NULL |
| http://stock.qq.com/a/20180201/009408.htm                                                                                        | NULL |
| http://stock.qq.com/a/20180201/024410.htm                                                                                        | NULL |
| http://stockhtm.finance.qq.com/astock/ggcx/DJI.htm                                                                               | NULL |
| http://stockhtm.finance.qq.com/hqing/zhishu/000001.htm                                                                           | NULL |
| http://szwljb.gov.cn/                                                                                                            | NULL |
| http://tech.qq.com/a/20160920/055357.htm                                                                                         | NULL |
| http://tech.qq.com/a/20180125/002064.htm                                                                                         | NULL |
| http://tlbb.qq.com/main.shtml?ADTAG=media.innerenter.qqcom.index_navigation                                                      | NULL |
| http://v.qq.com/detail/5/55472.html                                                                                              | NULL |
| http://v.qq.com/detail/7/71987.html                                                                                              | NULL |
| http://v.qq.com/detail/7/72432.html                                                                                              | NULL |
| http://v.qq.com/detail/7/72679.html                                                                                              | NULL |
| http://v.qq.com/detail/7/72851.html                                                                                              | NULL |
| http://v.qq.com/download.html#pc                                                                                                 | NULL |
| http://v.qq.com/p/cross/20160811/1SO92y4u.html                                                                                   | NULL |
| http://v.qq.com/x/page/f0025g86trp.html                                                                                          | NULL |
| http://v.qq.com/x/page/i05436brray.html                                                                                          | NULL |
| http://v.qq.com/x/page/v0025xuf7yt.html                                                                                          | NULL |
| http://v.qq.com/x/page/x0022nd0nl9.html                                                                                          | NULL |
| http://v.qq.com/x/page/z0025fwi0k1.html                                                                                          | NULL |
| http://view.inews.qq.com/a/20180131A1E99100                                                                                      | NULL |
| http://view.news.qq.com/original/intouchtoday/n4153.html                                                                         | NULL |
| http://vip.qq.com/?ADTAG=www.qq.com                                                                                              | NULL |
| http://vip.qzone.com/                                                                                                            | NULL |
| http://wuxia.qq.com/?ADTAG=media.innerenter.qqcom.index_navigation                                                               | NULL |
| http://www.beian.gov.cn/portal/registerSystemInfo?recordcode=44030002000001                                                      | NULL |
| http://www.ciweigongshe.net/                                                                                                     | NULL |
| http://www.cnex.org.cn/                                                                                                          | NULL |
| http://www.cpph.com/                                                                                                             | NULL |
| http://www.cydfoundation.org/                                                                                                    | NULL |
| http://www.firstfilm.org.cn/                                                                                                     | NULL |
| http://www.gaopeng.com                                                                                                           | NULL |
| http://www.gdca.gov.cn/                                                                                                          | NULL |
| http://www.gdis.cn/admin/newstext_netsun.asp                                                                                     | NULL |
| http://www.gzdoc.cn/                                                                                                             | NULL |
| http://www.hinabook.com/                                                                                                         | NULL |
| http://www.ilixiangguo.com/                                                                                                      | NULL |
| http://www.intergallery.cn/index.action                                                                                          | NULL |
| http://www.jia360.com                                                                                                            | NULL |
| http://www.lianzhoufoto.com/                                                                                                     | NULL |
| http://www.muc.edu.cn/index.html                                                                                                 | NULL |
| http://www.pip919.com/                                                                                                           | NULL |
| http://www.qq.com/                                                                                                               | NULL |
| http://www.qq.com/contract.shtml                                                                                                 | NULL |
| http://www.qq.com/copyright.shtml                                                                                                | NULL |
| http://www.qq.com/dzwfggcns.htm                                                                                                  | NULL |
| http://www.qq.com/jubaoxuzhi.htm                                                                                                 | NULL |
| http://www.qq.com/pdf/2016s03.htm                                                                                                | NULL |
| http://www.qq.com/pdf/2016s04.htm                                                                                                | NULL |
| http://www.qq.com/pdf/2017s01.htm                                                                                                | NULL |
| http://www.qq.com/pdf/2017s02.htm                                                                                                | NULL |
| http://www.qq.com/privacy.htm                                                                                                    | NULL |
| http://www.qq.com/scio.htm                                                                                                       | NULL |
| http://www.qq.com/sheweishouye.htm                                                                                               | NULL |
| http://www.qq.com/xwdz.shtml                                                                                                     | NULL |
| http://www.sdu.edu.cn/                                                                                                           | NULL |
| http://www.snnu.edu.cn/                                                                                                          | NULL |
| http://www.stph.com.cn/                                                                                                          | NULL |
| http://www.szga.gov.cn                                                                                                           | NULL |
| http://www.tencent.com/                                                                                                          | NULL |
| http://www.tencent.com/about/corp.shtml                                                                                          | NULL |
| http://www.tencent.com/index_e.shtml                                                                                             | NULL |
| http://www.tencent.com/law/mo_law.shtml?/law/copyright.htm                                                                       | NULL |
| http://www.tencent.com/zh-cn/le/copyrightstatement.shtml                                                                         | NULL |
| http://www.tencentmind.com/                                                                                                      | NULL |
| http://www.weishi.com/                                                                                                           | NULL |
